127.0.0.1, 2014-02-25 08:31:17, GET, /, HTTP/1.1, 303, 0.604311
127.0.0.1, 2014-02-25 08:31:37, GET, /py2manager/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000432
127.0.0.1, 2014-02-25 08:31:37, GET, /py2manager/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000412
127.0.0.1, 2014-02-25 08:31:37, GET, /py2manager/static/js/share.js, HTTP/1.1, 200, 0.000434
127.0.0.1, 2014-02-25 08:31:38, GET, /py2manager/static/images/favicon.ico, HTTP/1.1, 200, 0.001103
127.0.0.1, 2014-02-25 08:31:38, GET, /py2manager/static/images/twitter.png, HTTP/1.1, 200, 0.000572
127.0.0.1, 2014-02-25 08:31:38, GET, /py2manager/static/images/facebook.png, HTTP/1.1, 200, 0.000844
127.0.0.1, 2014-02-25 08:31:38, GET, /py2manager/static/images/gplus-32.png, HTTP/1.1, 200, 0.000906
127.0.0.1, 2014-02-25 08:31:40, GET, /admin/default/index, HTTP/1.1, 303, 0.007437
127.0.0.1, 2014-02-25 08:31:41, GET, /admin/default/site, HTTP/1.1, 200, 0.121245
127.0.0.1, 2014-02-25 08:31:44, GET, /admin/default/design/py2manager, HTTP/1.1, 200, 0.194379
127.0.0.1, 2014-02-25 08:54:28, GET, /, HTTP/1.1, 303, 0.007192
127.0.0.1, 2014-02-25 08:54:29, GET, /welcome/default/index, HTTP/1.1, 200, 0.712819
127.0.0.1, 2014-02-25 08:54:29, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000580
127.0.0.1, 2014-02-25 08:54:37, GET, /admin/default/index, HTTP/1.1, 303, 0.251187
127.0.0.1, 2014-02-25 08:54:37, GET, /admin/default/site, HTTP/1.1, 200, 0.191440
127.0.0.1, 2014-02-25 08:54:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000576
127.0.0.1, 2014-02-25 08:54:42, GET, /admin/default/design/py2manager, HTTP/1.1, 200, 0.409204
127.0.0.1, 2014-02-25 09:07:57, GET, /py2manager/default/user/login, HTTP/1.1, 500, 0.559975
127.0.0.1, 2014-02-25 09:07:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000493
127.0.0.1, 2014-02-25 09:08:08, GET, /, HTTP/1.1, 303, 0.000867
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/default/index, HTTP/1.1, 200, 0.109219
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.001039
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.001187
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001016
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.000566
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.000474
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.000515
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.000535
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000843
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.000498
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000593
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.000524
127.0.0.1, 2014-02-25 09:08:08, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000569
127.0.0.1, 2014-02-25 09:08:09, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.001026
127.0.0.1, 2014-02-25 09:08:09, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.000944
127.0.0.1, 2014-02-25 09:08:09, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.000534
127.0.0.1, 2014-02-25 09:08:09, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.000607
127.0.0.1, 2014-02-25 09:08:11, GET, /admin/default/index, HTTP/1.1, 200, 0.250529
127.0.0.1, 2014-02-25 09:08:18, POST, /admin/default/index, HTTP/1.1, 303, 0.053215
127.0.0.1, 2014-02-25 09:08:18, GET, /admin/default/site, HTTP/1.1, 200, 0.084219
127.0.0.1, 2014-02-25 09:08:18, GET, /admin/static/_2.7.3/images/folder_locked.png, HTTP/1.1, 200, 0.000672
127.0.0.1, 2014-02-25 09:08:18, GET, /admin/static/_2.7.3/images/folder.png, HTTP/1.1, 200, 0.000537
127.0.0.1, 2014-02-25 09:08:18, GET, /admin/static/_2.7.3/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.000828
127.0.0.1, 2014-02-25 09:08:23, POST, /admin/default/check_version, HTTP/1.1, 200, 5.196167
127.0.0.1, 2014-02-25 09:08:58, GET, /admin/plugin_jqmobile/about, HTTP/1.1, 200, 0.101786
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/plugin_jqmobile/images/iphone.jpg, HTTP/1.1, 200, 0.000634
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/default/index, HTTP/1.1, 303, 0.007783
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/default/site, HTTP/1.1, 200, 0.066925
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/plugin_jqmobile/jquery.mobile-1.3.1.min.css, HTTP/1.1, 200, 0.000596
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.000565
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/plugin_jqmobile/jquery.mobile-1.3.1.min.js, HTTP/1.1, 200, 0.000704
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000525
127.0.0.1, 2014-02-25 09:08:59, GET, /admin/static/plugin_jqmobile/images/icons-18-white.png, HTTP/1.1, 200, 0.000673
127.0.0.1, 2014-02-25 09:09:12, GET, /admin/default/compile_app/admin, HTTP/1.1, 303, 2.727573
127.0.0.1, 2014-02-25 09:09:12, GET, /admin/default/site, HTTP/1.1, 200, 0.024712
127.0.0.1, 2014-02-25 09:09:27, GET, /admin/default/site, HTTP/1.1, 200, 0.026119
127.0.0.1, 2014-02-25 09:09:28, GET, /admin/static/favicon.ico, HTTP/1.1, 404, 0.000554
127.0.0.1, 2014-02-25 09:09:28, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000533
127.0.0.1, 2014-02-25 09:09:30, GET, /admin/default/index, HTTP/1.1, 303, 0.010945
127.0.0.1, 2014-02-25 09:09:30, GET, /admin/default/site, HTTP/1.1, 200, 0.059594
127.0.0.1, 2014-02-25 09:09:32, GET, /admin/plugin_jqmobile/about, HTTP/1.1, 200, 0.012004
127.0.0.1, 2014-02-25 09:09:32, GET, /admin/default/site, HTTP/1.1, 200, 0.031415
127.0.0.1, 2014-02-25 09:09:35, GET, /admin/default/index, HTTP/1.1, 303, 0.008052
127.0.0.1, 2014-02-25 09:09:35, GET, /admin/default/site, HTTP/1.1, 200, 0.078106
127.0.0.1, 2014-02-25 09:09:38, GET, /admin/default/site, HTTP/1.1, 200, 0.034014
127.0.0.1, 2014-02-25 09:09:44, GET, /admin/default/design/py2manager, HTTP/1.1, 200, 0.107255
127.0.0.1, 2014-02-25 09:09:44, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.002393
127.0.0.1, 2014-02-25 09:09:44, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.000854
127.0.0.1, 2014-02-25 09:09:44, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.000475
127.0.0.1, 2014-02-25 09:09:47, GET, /py2manager/appadmin/index, HTTP/1.1, 500, 0.043408
127.0.0.1, 2014-02-25 09:09:49, GET, /admin/default/ticket/py2manager/127.0.0.1.2014-02-25.09-09-47.88649dbc-730a-4a33-8aaf-e917363184a0, HTTP/1.1, 200, 0.047353
127.0.0.1, 2014-02-25 09:10:23, GET, /, HTTP/1.1, 303, 0.001502
127.0.0.1, 2014-02-25 09:10:23, GET, /welcome/default/index, HTTP/1.1, 200, 0.040536
127.0.0.1, 2014-02-25 09:10:23, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000731
127.0.0.1, 2014-02-25 09:10:27, GET, /admin/default/index, HTTP/1.1, 303, 0.007799
127.0.0.1, 2014-02-25 09:10:27, GET, /admin/default/site, HTTP/1.1, 200, 0.104267
127.0.0.1, 2014-02-25 09:10:30, GET, /admin/default/design/py2manager, HTTP/1.1, 200, 0.133392
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/appadmin/index, HTTP/1.1, 200, 0.285294
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.003113
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/jquery.js, HTTP/1.1, 200, 0.001591
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/css/calendar.css, HTTP/1.1, 200, 0.000522
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/calendar.js, HTTP/1.1, 200, 0.000558
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/web2py.js, HTTP/1.1, 200, 0.000497
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/css/web2py.css, HTTP/1.1, 200, 0.000940
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000756
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.000940
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.000566
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000652
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000810
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/js/share.js, HTTP/1.1, 200, 0.000554
127.0.0.1, 2014-02-25 09:10:32, GET, /py2manager/static/images/favicon.ico, HTTP/1.1, 200, 0.000792
127.0.0.1, 2014-02-25 09:10:33, GET, /py2manager/static/images/twitter.png, HTTP/1.1, 200, 0.000828
127.0.0.1, 2014-02-25 09:10:33, GET, /py2manager/static/images/facebook.png, HTTP/1.1, 200, 0.000592
127.0.0.1, 2014-02-25 09:10:33, GET, /py2manager/static/images/gplus-32.png, HTTP/1.1, 200, 0.000510
127.0.0.1, 2014-02-25 09:10:35, GET, /py2manager/appadmin/select/db, HTTP/1.1, 200, 0.076028
127.0.0.1, 2014-02-25 09:10:35, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000722
127.0.0.1, 2014-02-25 09:10:41, GET, /py2manager/appadmin/index, HTTP/1.1, 200, 0.068437
127.0.0.1, 2014-02-25 09:11:44, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.092215
127.0.0.1, 2014-02-25 09:11:44, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000523
127.0.0.1, 2014-02-25 09:12:00, POST, /py2manager/default/user/login, HTTP/1.1, 303, 0.033277
127.0.0.1, 2014-02-25 09:12:00, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.054148
127.0.0.1, 2014-02-25 09:12:00, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000540
127.0.0.1, 2014-02-25 09:12:11, GET, /py2manager/default/user/register, HTTP/1.1, 200, 0.053666
127.0.0.1, 2014-02-25 09:12:11, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000572
127.0.0.1, 2014-02-25 09:12:25, POST, /py2manager/default/user/register, HTTP/1.1, 303, 0.043294
127.0.0.1, 2014-02-25 09:12:26, GET, /py2manager/default/index, HTTP/1.1, 200, 0.053323
127.0.0.1, 2014-02-25 09:12:26, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000559
127.0.0.1, 2014-02-25 09:12:34, GET, /py2manager/appadmin/index, HTTP/1.1, 200, 0.088200
127.0.0.1, 2014-02-25 09:12:34, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000579
127.0.0.1, 2014-02-25 09:12:41, GET, /py2manager/appadmin/insert/db/company, HTTP/1.1, 200, 0.085845
127.0.0.1, 2014-02-25 09:12:41, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000722
127.0.0.1, 2014-02-25 09:13:08, POST, /py2manager/appadmin/insert/db/company, HTTP/1.1, 200, 0.095168
127.0.0.1, 2014-02-25 09:13:08, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000585
127.0.0.1, 2014-02-25 09:13:13, GET, /py2manager/appadmin/select/db, HTTP/1.1, 200, 0.071943
127.0.0.1, 2014-02-25 09:13:13, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000902
127.0.0.1, 2014-02-25 09:13:20, GET, /py2manager/appadmin/index, HTTP/1.1, 200, 0.067507
127.0.0.1, 2014-02-25 09:13:20, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000573
127.0.0.1, 2014-02-25 09:13:23, GET, /py2manager/appadmin/select/db, HTTP/1.1, 200, 0.077667
127.0.0.1, 2014-02-25 09:13:23, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000627
127.0.0.1, 2014-02-25 09:13:27, GET, /py2manager/appadmin/insert/db/project, HTTP/1.1, 200, 0.075670
127.0.0.1, 2014-02-25 09:13:27, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000606
127.0.0.1, 2014-02-25 09:14:02, POST, /py2manager/appadmin/insert/db/project, HTTP/1.1, 200, 0.088091
127.0.0.1, 2014-02-25 09:14:02, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000626
127.0.0.1, 2014-02-25 09:14:19, POST, /py2manager/appadmin/insert/db/project, HTTP/1.1, 200, 0.330251
127.0.0.1, 2014-02-25 09:14:19, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000616
127.0.0.1, 2014-02-25 09:29:21, GET, /web2blog/default/, HTTP/1.1, 404, 0.073284
127.0.0.1, 2014-02-25 09:29:24, GET, /admin/default/ticket/web2blog/127.0.0.1.2014-02-24.22-58-39.044f6457-76aa-412d-ba4f-c4b1db683132, HTTP/1.1, 303, 0.090704
127.0.0.1, 2014-02-25 09:29:24, GET, /admin/default/site, HTTP/1.1, 200, 0.061157
127.0.0.1, 2014-02-25 09:32:38, GET, /admin/default/design/hello_world, HTTP/1.1, 303, 0.405591
127.0.0.1, 2014-02-25 09:32:39, GET, /admin/default/site, HTTP/1.1, 200, 0.121457
127.0.0.1, 2014-02-25 09:32:42, GET, /hello_world/default/index, HTTP/1.1, 404, 0.000806
127.0.0.1, 2014-02-25 14:31:35, GET, /, HTTP/1.1, 303, 0.383308
127.0.0.1, 2014-02-25 14:31:36, GET, /welcome/default/index, HTTP/1.1, 200, 0.988106
127.0.0.1, 2014-02-25 14:31:36, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000520
127.0.0.1, 2014-02-25 14:31:42, GET, /admin/default/index, HTTP/1.1, 200, 0.357342
127.0.0.1, 2014-02-25 14:31:45, POST, /admin/default/index, HTTP/1.1, 303, 0.049801
127.0.0.1, 2014-02-25 14:31:45, GET, /admin/default/site, HTTP/1.1, 200, 0.101277
127.0.0.1, 2014-02-25 14:31:47, POST, /admin/default/check_version, HTTP/1.1, 200, 0.887471
127.0.0.1, 2014-02-25 14:31:50, GET, /py2manager/default/index, HTTP/1.1, 200, 0.702387
127.0.0.1, 2014-02-25 14:31:50, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000612
127.0.0.1, 2014-02-25 14:31:55, GET, /py2manager/user/login, HTTP/1.1, 404, 0.034960
127.0.0.1, 2014-02-25 14:32:26, GET, /py2manager/default/login, HTTP/1.1, 404, 0.141037
127.0.0.1, 2014-02-25 14:32:36, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.136713
127.0.0.1, 2014-02-25 14:32:36, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000485
127.0.0.1, 2014-02-25 14:35:54, GET, /, HTTP/1.1, 303, 0.000750
127.0.0.1, 2014-02-25 14:35:54, GET, /welcome/default/index, HTTP/1.1, 200, 0.170619
127.0.0.1, 2014-02-25 14:35:54, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000553
127.0.0.1, 2014-02-25 14:40:00, GET, /welcome/py2manager, HTTP/1.1, 404, 0.150631
127.0.0.1, 2014-02-25 14:40:08, GET, /welcome/py2manager/index/, HTTP/1.1, 404, 0.022917
127.0.0.1, 2014-02-25 14:41:20, GET, /, HTTP/1.1, 303, 0.039616
127.0.0.1, 2014-02-25 14:41:21, GET, /welcome/default/index, HTTP/1.1, 200, 0.791435
127.0.0.1, 2014-02-25 14:41:21, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000539
127.0.0.1, 2014-02-25 14:41:26, GET, /admin/default/index, HTTP/1.1, 303, 0.342059
127.0.0.1, 2014-02-25 14:41:27, GET, /admin/default/site, HTTP/1.1, 200, 0.100560
127.0.0.1, 2014-02-25 14:41:30, GET, /py2manager/default/index, HTTP/1.1, 200, 0.435531
127.0.0.1, 2014-02-25 14:41:30, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000530
127.0.0.1, 2014-02-25 14:41:37, GET, /py2manager/user/login, HTTP/1.1, 404, 0.040304
127.0.0.1, 2014-02-25 14:42:12, GET, /py2manager/user/, HTTP/1.1, 404, 0.034772
127.0.0.1, 2014-02-25 14:42:16, GET, /py2manager/, HTTP/1.1, 200, 0.084962
127.0.0.1, 2014-02-25 14:42:16, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.000546
127.0.0.1, 2014-02-25 14:42:30, GET, /py2manager/user/, HTTP/1.1, 404, 0.022870
127.0.0.1, 2014-02-25 14:42:34, GET, /py2manager/, HTTP/1.1, 200, 0.047598
127.0.0.1, 2014-02-25 14:42:41, GET, /admin/default/edit/py2manager/controllers/default.py, HTTP/1.1, 303, 0.129327
127.0.0.1, 2014-02-25 14:42:41, GET, /admin/default/edit/py2manager/controllers/default.py, HTTP/1.1, 303, 0.054213
127.0.0.1, 2014-02-25 14:42:41, GET, /admin/default/index, HTTP/1.1, 200, 0.038466
127.0.0.1, 2014-02-25 14:42:44, POST, /admin/default/index, HTTP/1.1, 303, 0.081224
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/default/edit/py2manager/controllers/default.py, HTTP/1.1, 200, 0.107784
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/dialog/dialog.css, HTTP/1.1, 200, 0.000657
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/hint/show-hint.css, HTTP/1.1, 200, 0.017132
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.020892
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.022062
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/display/fullscreen.css, HTTP/1.1, 200, 0.026468
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 200, 0.026091
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/css/typeahead.js-bootstrap.css, HTTP/1.1, 200, 0.000536
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/css/web2py-codemirror.css, HTTP/1.1, 200, 0.000562
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.001271
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.001057
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.003304
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.002976
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.002169
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.003162
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.001680
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.001143
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.002614
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.001370
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.000844
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.000539
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.000609
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.000497
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.000423
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.000532
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/foldcode.js, HTTP/1.1, 200, 0.000434
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 200, 0.000527
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/emmet.min.js, HTTP/1.1, 200, 0.000646
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 200, 0.001788
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 200, 0.000818
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 200, 0.000606
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 200, 0.004553
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/js/typeahead.min.js, HTTP/1.1, 200, 0.022709
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.000736
127.0.0.1, 2014-02-25 14:42:44, GET, /admin/static/_2.7.3/js/ajax_editor.js, HTTP/1.1, 200, 0.028783
127.0.0.1, 2014-02-25 14:42:46, GET, /admin/static/_2.7.3/images/files_toggle.png, HTTP/1.1, 200, 0.067552
127.0.0.1, 2014-02-25 14:42:46, GET, /admin/default/edit/py2manager/controllers/default.py, HTTP/1.1, 200, 0.084119
127.0.0.1, 2014-02-25 14:42:47, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 1.439879
127.0.0.1, 2014-02-25 14:42:48, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.000889
127.0.0.1, 2014-02-25 14:59:53, POST, /admin/default/edit/py2manager/controllers/default.py, HTTP/1.1, 200, 0.482512
127.0.0.1, 2014-02-25 14:59:57, GET, /py2manager/user/login, HTTP/1.1, 404, 0.687583
127.0.0.1, 2014-02-25 15:01:30, GET, /py2manager/generic/user/login, HTTP/1.1, 404, 0.444444
127.0.0.1, 2014-02-25 15:01:43, GET, /py2manager/, HTTP/1.1, 303, 0.463274
127.0.0.1, 2014-02-25 15:01:44, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.350740
127.0.0.1, 2014-02-25 15:01:44, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.020922
127.0.0.1, 2014-02-25 15:01:53, GET, /py2manager/, HTTP/1.1, 303, 0.520946
127.0.0.1, 2014-02-25 15:01:53, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.284010
127.0.0.1, 2014-02-25 15:01:53, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.001181
127.0.0.1, 2014-02-25 15:02:05, POST, /py2manager/default/user/login, HTTP/1.1, 303, 0.624965
127.0.0.1, 2014-02-25 15:02:05, GET, /py2manager/default/user/login, HTTP/1.1, 200, 0.235239
127.0.0.1, 2014-02-25 15:02:05, GET, /py2manager/static/js/share.js, HTTP/1.1, 304, 0.001914
